,Date/Time,Lat,Lon,Base,hour,dayofweek,month,db_clusters
0,2014-05-04 00:01:00,40.7266,-73.9916,B02512,0,Sunday,May,1
1,2014-05-04 00:03:00,40.7698,-73.9923,B02512,0,Sunday,May,3
2,2014-05-04 00:05:00,40.6877,-73.9657,B02512,0,Sunday,May,4
3,2014-05-04 00:07:00,40.7595,-73.9795,B02512,0,Sunday,May,3
4,2014-05-04 00:08:00,40.7387,-73.9999,B02512,0,Sunday,May,3
5,2014-05-04 00:09:00,40.7044,-74.0093,B02512,0,Sunday,May,1
6,2014-05-04 00:10:00,40.7586,-73.9792,B02512,0,Sunday,May,3
7,2014-05-04 00:13:00,40.7081,-74.006,B02512,0,Sunday,May,1
8,2014-05-04 00:14:00,40.7449,-73.9843,B02512,0,Sunday,May,3
9,2014-05-04 00:14:00,40.7691,-73.9884,B02512,0,Sunday,May,3
10,2014-05-04 00:16:00,40.7276,-73.9471,B02512,0,Sunday,May,1
11,2014-05-04 00:20:00,40.7272,-73.9917,B02512,0,Sunday,May,1
12,2014-05-04 00:21:00,40.6681,-73.9839,B02512,0,Sunday,May,4
13,2014-05-04 00:26:00,40.7654,-73.9764,B02512,0,Sunday,May,3
14,2014-05-04 00:30:00,40.7626,-73.9896,B02512,0,Sunday,May,3
15,2014-05-04 00:34:00,40.7381,-73.9921,B02512,0,Sunday,May,3
16,2014-05-04 00:35:00,40.7246,-73.9837,B02512,0,Sunday,May,1
17,2014-05-04 00:43:00,40.6764,-74.0089,B02512,0,Sunday,May,4
18,2014-05-04 00:46:00,40.7381,-74.0274,B02512,0,Sunday,May,3
19,2014-05-04 00:53:00,40.6844,-73.9396,B02512,0,Sunday,May,4
20,2014-05-04 00:56:00,40.9109,-73.7835,B02512,0,Sunday,May,0
21,2014-05-04 00:58:00,40.7594,-73.9708,B02512,0,Sunday,May,3
22,2014-05-11 00:00:00,40.7333,-74.0047,B02512,0,Sunday,May,1
23,2014-05-11 00:03:00,40.7643,-73.9884,B02512,0,Sunday,May,3
24,2014-05-11 00:03:00,40.7245,-73.9552,B02512,0,Sunday,May,1
25,2014-05-11 00:04:00,41.0204,-73.7631,B02512,0,Sunday,May,2
26,2014-05-11 00:07:00,40.7371,-74.0023,B02512,0,Sunday,May,3
27,2014-05-11 00:10:00,40.7459,-73.9856,B02512,0,Sunday,May,3
28,2014-05-11 00:11:00,40.789,-74.1717,B02512,0,Sunday,May,3
29,2014-05-11 00:12:00,40.7425,-74.0032,B02512,0,Sunday,May,3
30,2014-05-11 00:12:00,40.7285,-73.9817,B02512,0,Sunday,May,1
31,2014-05-11 00:14:00,40.7277,-73.9855,B02512,0,Sunday,May,1
32,2014-05-11 00:15:00,40.7275,-73.9934,B02512,0,Sunday,May,1
33,2014-05-11 00:17:00,40.7257,-74.0084,B02512,0,Sunday,May,1
34,2014-05-11 00:18:00,40.7425,-74.0364,B02512,0,Sunday,May,3
35,2014-05-11 00:21:00,40.7422,-74.0043,B02512,0,Sunday,May,3
36,2014-05-11 00:23:00,40.7237,-74.0015,B02512,0,Sunday,May,1
37,2014-05-11 00:35:00,40.7599,-73.9901,B02512,0,Sunday,May,3
38,2014-05-11 00:39:00,40.7197,-73.9999,B02512,0,Sunday,May,1
39,2014-05-11 00:41:00,40.7481,-74.0013,B02512,0,Sunday,May,3
40,2014-05-11 00:47:00,40.7209,-73.9879,B02512,0,Sunday,May,1
41,2014-05-11 00:52:00,40.7596,-73.9795,B02512,0,Sunday,May,3
42,2014-05-11 00:57:00,40.7521,-73.9835,B02512,0,Sunday,May,3
43,2014-05-11 00:59:00,40.7361,-74.0303,B02512,0,Sunday,May,3
