,Date/Time,Lat,Lon,Base,hour,dayofweek,month,db_clusters
0,2014-05-06 00:04:00,40.7593,-73.9765,B02512,0,Tuesday,May,1
1,2014-05-06 00:07:00,40.7556,-73.9649,B02512,0,Tuesday,May,1
2,2014-05-06 00:07:00,40.7219,-74.0042,B02512,0,Tuesday,May,0
3,2014-05-06 00:13:00,40.7821,-73.9461,B02512,0,Tuesday,May,3
4,2014-05-06 00:20:00,40.7078,-73.9395,B02512,0,Tuesday,May,4
5,2014-05-06 00:39:00,40.7526,-73.9767,B02512,0,Tuesday,May,1
6,2014-05-06 00:48:00,40.7274,-73.9938,B02512,0,Tuesday,May,0
7,2014-05-13 00:17:00,40.7557,-73.9871,B02512,0,Tuesday,May,1
8,2014-05-13 00:24:00,40.7276,-73.9934,B02512,0,Tuesday,May,0
9,2014-05-13 00:28:00,40.7645,-73.9872,B02512,0,Tuesday,May,1
10,2014-05-13 00:36:00,40.7359,-74.0068,B02512,0,Tuesday,May,0
11,2014-05-20 00:16:00,40.7432,-74.006,B02512,0,Tuesday,May,0
12,2014-05-20 00:27:00,40.7248,-73.5503,B02512,0,Tuesday,May,2
13,2014-05-20 00:36:00,40.7189,-73.9916,B02512,0,Tuesday,May,0
14,2014-05-20 00:44:00,40.7116,-74.1068,B02512,0,Tuesday,May,0
15,2014-05-27 00:00:00,40.7846,-73.9483,B02512,0,Tuesday,May,3
16,2014-05-27 00:16:00,40.6484,-73.7828,B02512,0,Tuesday,May,2
17,2014-05-27 00:33:00,40.6459,-73.7766,B02512,0,Tuesday,May,2
18,2014-05-06 00:02:00,40.7118,-73.9501,B02598,0,Tuesday,May,4
19,2014-05-06 00:04:00,40.7031,-73.9839,B02598,0,Tuesday,May,4
20,2014-05-06 00:05:00,40.6558,-73.9577,B02598,0,Tuesday,May,4
21,2014-05-06 00:05:00,40.728,-73.999,B02598,0,Tuesday,May,0
22,2014-05-06 00:06:00,40.7078,-74.0145,B02598,0,Tuesday,May,0
23,2014-05-06 00:08:00,40.742,-74.0041,B02598,0,Tuesday,May,0
24,2014-05-06 00:08:00,40.7295,-73.9899,B02598,0,Tuesday,May,0
25,2014-05-06 00:09:00,40.7299,-73.9918,B02598,0,Tuesday,May,0
26,2014-05-06 00:09:00,40.779,-73.9622,B02598,0,Tuesday,May,3
27,2014-05-06 00:11:00,40.7496,-73.9852,B02598,0,Tuesday,May,1
28,2014-05-06 00:12:00,40.7435,-73.9882,B02598,0,Tuesday,May,1
29,2014-05-06 00:12:00,40.7262,-74.0026,B02598,0,Tuesday,May,0
30,2014-05-06 00:14:00,40.7601,-73.8492,B02598,0,Tuesday,May,3
31,2014-05-06 00:16:00,40.7076,-74.0146,B02598,0,Tuesday,May,0
32,2014-05-06 00:17:00,40.7055,-73.9412,B02598,0,Tuesday,May,4
33,2014-05-06 00:18:00,40.7529,-73.9967,B02598,0,Tuesday,May,1
34,2014-05-06 00:19:00,40.7025,-73.928,B02598,0,Tuesday,May,4
35,2014-05-06 00:20:00,40.7407,-74.0076,B02598,0,Tuesday,May,0
36,2014-05-06 00:20:00,40.7447,-73.9569,B02598,0,Tuesday,May,1
37,2014-05-06 00:21:00,40.7469,-74.0022,B02598,0,Tuesday,May,1
38,2014-05-06 00:22:00,40.7583,-73.969,B02598,0,Tuesday,May,1
39,2014-05-06 00:22:00,40.7599,-73.9804,B02598,0,Tuesday,May,1
40,2014-05-06 00:23:00,40.7388,-73.974,B02598,0,Tuesday,May,1
41,2014-05-06 00:24:00,40.7397,-74.0025,B02598,0,Tuesday,May,0
42,2014-05-06 00:27:00,40.691,-73.9972,B02598,0,Tuesday,May,4
43,2014-05-06 00:30:00,40.7153,-73.9514,B02598,0,Tuesday,May,4
44,2014-05-06 00:30:00,40.7634,-73.9829,B02598,0,Tuesday,May,1
45,2014-05-06 00:34:00,40.8095,-73.9297,B02598,0,Tuesday,May,3
46,2014-05-06 00:38:00,40.763,-73.9719,B02598,0,Tuesday,May,1
47,2014-05-06 00:39:00,40.7164,-73.9614,B02598,0,Tuesday,May,4
48,2014-05-06 00:41:00,40.6726,-73.97,B02598,0,Tuesday,May,4
49,2014-05-06 00:42:00,40.7224,-74.0037,B02598,0,Tuesday,May,0
50,2014-05-06 00:43:00,40.745,-73.9861,B02598,0,Tuesday,May,1
51,2014-05-06 00:44:00,40.7198,-74.0068,B02598,0,Tuesday,May,0
52,2014-05-06 00:44:00,40.7388,-73.9886,B02598,0,Tuesday,May,1
